604,11.5,4834486333,4833620530
605,11.44,4842490493,4841623247
606,11.44,4850494652,4849625963
607,11.44,4858498812,4857628680
608,11.38,4866502971,4865631396
609,11.38,4874507131,4873634113
610,11.31,4882511290,4881636829
611,11.31,4890515451,4889639546
612,11.31,4898519610,4897642263
613,11.25,4906523771,4905644980
614,11.25,4914527931,4913647697
615,11.25,4922532092,4921650414
616,11.19,4930536252,4929653131
617,11.19,4938540413,4937655849
618,11.12,4946544573,4945658566
619,11.12,4954548735,4953661284
620,11.12,4962552895,4961664001
621,11.12,4970557057,4969666720
622,11.06,4978561217,4977669437
623,11.06,4986565379,4985672155
624,11,4994569540,4993674873
625,11,5002573702,5001677591
626,11,5010577863,5009680309
627,10.94,5018582025,5017683028
628,10.94,5026586187,5025685746
629,10.94,5034590349,5033688464
630,10.88,5042594511,5041691183
631,10.88,5050598673,5049693901
632,10.88,5058602835,5057696620
633,10.81,5066606998,5065699339
634,10.81,5074611160,5073702057
635,10.81,5082615323,5081704777
636,10.75,5090619485,5089707495
637,10.75,5098623648,5097710215
638,10.75,5106627811,5105712933
639,10.69,5114631974,5113715653
640,10.69,5122636137,5121718372
641,10.69,5130640301,5129721092
642,10.62,5138644464,5137723811
643,10.62,5146648628,5145726531
644,10.62,5154652791,5153729250
645,10.56,5162656955,5161731970
646,10.56,5170661118,5169734690
647,10.56,5178665282,5177737410
648,10.5,5186669446,5185740130
649,10.5,5194673610,5193742850
650,10.5,5202677774,5201745570
651,10.44,5210681939,5209748291
652,10.44,5218686103,5217751011
653,10.44,5226690268,5225753731
654,10.38,5234694432,5233756452
655,10.38,5242698597,5241759173
656,10.31,5250702762,5249761893
657,10.31,5258706927,5257764614
658,10.31,5266711091,5265767334
659,10.31,5274715257,5273770055
660,10.25,5282719421,5281772776
661,10.25,5290723587,5289775497
662,10.19,5298727752,5297778218
663,10.19,5306731918,5305780939
664,10.19,5314736083,5313783660
665,10.19,5322740249,5321786382
666,10.12,5330744414,5329789103
667,10.12,5338748581,5337791825
668,10.06,5346752746,5345794546
669,10.06,5354756913,5353797268
670,10.06,5362761078,5361799989
671,10,5370765245,5369802712
672,10,5378769411,5377805433
673,10,5386773578,5385808156
674,9.94,5394777744,5393810877
675,9.94,5402781911,5401813600
676,9.94,5410786078,5409816321
677,9.94,5418790245,5417819044
678,9.88,5426794411,5425821766
679,9.88,5434798579,5433824489
680,9.88,5442802746,5441827211
681,9.81,5450806913,5449829934
682,9.81,5458811080,5457832656
683,9.81,5466815248,5465835379
684,9.75,5474819415,5473838102
685,9.75,5482823583,5481840825
686,9.75,5490827750,5489843547
687,9.69,5498831919,5497846271
688,9.69,5506836086,5505848994
689,9.69,5514840255,5513851717
690,9.62,5522844423,5521854440
691,9.62,5530848591,5529857164
692,9.62,5538852759,5537859887
693,9.56,5546856928,5545862611
694,9.56,5554861096,5553865334
695,9.56,5562865265,5561868058
696,9.56,5570869434,5569870781
697,9.5,5578873603,5577873506
698,9.5,5586877771,5585876229
699,9.5,5594881941,5593878953
700,9.44,5602886109,5601881677
701,9.44,5610890279,5609884402
702,9.44,5618894448,5617887125
703,9.38,5626898618,5625889850
704,9.38,5634902786,5633892574
705,9.38,5642906956,5641895299
706,9.31,5650911126,5649898023
707,9.31,5658915296,5657900748
708,9.31,5666919465,5665903472
709,9.25,5674923635,5673906197
710,9.25,5682927805,5681908921
711,9.25,5690931975,5689911646
712,9.19,5698936145,5697914371
713,9.19,5706940315,5705917096
714,9.19,5714944485,5713919821
715,9.12,5722948656,5721922546
716,9.12,5730952826,5729925271
717,9.12,5738956997,5737927996
718,9.06,5746961168,5745930721
719,9.06,5754965339,5753933447
720,9.06,5762969509,5761936172
721,9,5770973681,5769938898
722,9,5778977851,5777941623
723,9,5786982023,5785944349
724,9,5794986194,5793947075
725,8.94,5802990365,5801949801
726,8.94,5810994536,5809952526
727,8.94,5818998708,5817955253
728,8.88,5827002879,5825957978
729,8.88,5835007051,5833960705
730,8.88,5843011223,5841963430
731,8.81,5851015395,5849966157
732,8.81,5859019566,5857968883
733,8.81,5867023739,5865971609
734,8.81,5875027910,5873974335
